tool		Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6
loop-invariants/eq2.yml	true	true	22.446056104	12.45499201200073	600.633344	cloud-23933	true	16.898596939	9.324868046998745	553.836544	cloud-23933	true	19.957003733	10.831638429997838	609.890304	cloud-24276	true	21.781928269	12.18206745399948	580.595712	cloud-23979	TIMEOUT	990.253595448	978.2921118919912	557.821952	cloud-23933
loop-invariants/even.yml	true	true	18.114390036	10.182597973001975	554.795008	cloud-23979	true	22.796519245	12.564973397999893	605.880320	cloud-23979	true	20.608469898	11.237932103002095	552.775680	cloud-23933	true	21.529234178	11.735922890999063	546.381824	cloud-23933	TIMEOUT	990.246683274	975.5356852310069	533.028864	cloud-23938
loop-invariants/linear-inequality-inv-a.yml	true	TIMEOUT	990.78268647	662.2694660359994	2084.663296	cloud-24261	TIMEOUT	990.314509556	960.5818409889998	1493.508096	cloud-23933	TIMEOUT	991.955520067	697.8489272229999	2082.963456	cloud-23933	TIMEOUT (ERROR (solver error, after parsing finished))	972.251912816	712.4837155519999	2070.986752	cloud-24259	TIMEOUT	990.276863767	976.7329713740037	533.536768	cloud-23938
loop-invariants/linear-inequality-inv-c.yml	true	TIMEOUT	990.296609666	969.5793111319999	610.721792	cloud-23933	TIMEOUT	990.23343671	974.6142494490002	601.694208	cloud-23933	TIMEOUT	990.279547581	975.3672262109903	621.805568	cloud-24261	ERROR (solver error, after parsing finished)	726.859270798	712.7475938439998	604.463104	cloud-23933	TIMEOUT	990.301572771	977.1787567179999	581.951488	cloud-23982
loop-invariants/mod4.yml	true	true	22.939251187	12.706001222999475	553.877504	cloud-23933	true	21.009574151	11.412494930999856	553.074688	cloud-23979	true	21.882419161	12.166283473998192	579.608576	cloud-24276	true	20.63495842	11.178196691999801	600.596480	cloud-23933	TIMEOUT	990.27596059	976.6282738079899	559.022080	cloud-23979
loop-invariants/odd.yml	true	true	21.176414948	11.662934487998427	605.216768	cloud-23979	true	24.052423056	13.102456770000572	563.171328	cloud-24259	true	23.635101315	12.842108168006234	605.560832	cloud-24276	true	22.847501767	12.693174714000634	560.304128	cloud-24259	TIMEOUT	990.294232434	975.9567167969944	621.801472	cloud-23979
loop-invariants64/linear-inequality-inv-d.yml	true	TIMEOUT	990.288837409	974.8020553250026	642.691072	cloud-23979	TIMEOUT	990.251951668	976.2206002269995	598.917120	cloud-23933	TIMEOUT	990.27728566	974.1232906699988	569.229312	cloud-23933	ERROR (solver error, after parsing finished)	722.786992279	710.6622623790026	616.697856	cloud-23979	TIMEOUT	990.208590433	980.3562574449752	583.086080	cloud-23980
loop-simple/deep-nested.yml	false	TIMEOUT	990.345735944	968.7378463069999	633.864192	cloud-23933	TIMEOUT	990.280741054	971.4448918050002	645.918720	cloud-23979	TIMEOUT	990.297346974	971.1904583610012	643.534848	cloud-24276	ERROR (solver error, after parsing finished)	731.63259714	714.0981105530009	600.973312	cloud-23933	TIMEOUT	990.258053575	979.9206067310006	665.030656	cloud-23980
loop-simple/nested_3.yml	true	true	68.112236967	52.58209870000064	645.517312	cloud-23933	true	60.108147959	45.03398224099874	649.920512	cloud-23979	true	63.515054722	47.977794371996424	605.933568	cloud-24261	true	65.36017576	50.82942129799994	664.391680	cloud-23933	TIMEOUT	990.268360116	976.9415346480091	800.002048	cloud-23982
loop-simple/nested_4.yml	true	TIMEOUT	990.633320248	960.6229420290001	670.470144	cloud-23979	TIMEOUT	990.347715278	963.8500752569998	779.243520	cloud-23933	TIMEOUT	990.314370629	964.8037146819988	712.818688	cloud-24276	ERROR (solver error, after parsing finished)	732.941523165	710.4718161870042	736.763904	cloud-23933	TIMEOUT	990.339401916	971.7341096139862	763.355136	cloud-23933
loop-simple/nested_5.yml	true	TIMEOUT (true)	970.456735192	932.3497704379988	1742.712832	cloud-23979	TIMEOUT	990.321485321	962.7390056380001	716.324864	cloud-23979	TIMEOUT	990.355719959	963.1240191420002	773.955584	cloud-24276	ERROR (solver error, after parsing finished)	728.301746767	709.2373142250008	787.144704	cloud-23979	TIMEOUT	990.42072005	972.752207181009	757.751808	cloud-23979
loop-simple/nested_6.yml	true	TIMEOUT (true)	980.020562891	939.0730416839997	1827.561472	cloud-23979	true	213.472121852	187.42108570700293	1635.954688	cloud-24259	true	242.729215937	213.32397194500663	1667.842048	cloud-24261	ERROR (solver error, after parsing finished)	729.303907388	709.881295924999	694.210560	cloud-24259	TIMEOUT	990.275546127	973.5274448209966	710.529024	cloud-23933
loop-zilu/benchmark02_linear.yml	true	true	17.93162133	9.873843146999207	582.324224	cloud-23979	true	19.643049836	11.068677362000017	570.302464	cloud-24259	true	23.215075008	12.810753130004741	588.447744	cloud-24276	true	22.19577504	12.382871727000747	568.455168	cloud-24259	TIMEOUT	990.347857893	975.7959016310051	1643.261952	cloud-23982
loop-zilu/benchmark04_conjunctive.yml	true	true	20.426911609	11.197292968998227	590.655488	cloud-23979	true	19.421672416	10.668063957000413	606.306304	cloud-23933	true	21.440601473	11.637447610999516	594.489344	cloud-23933	true	23.377211624	12.927824616999715	583.503872	cloud-23933	TIMEOUT	990.579267594	972.7454173790175	2222.444544	cloud-23938
loop-zilu/benchmark05_conjunctive.yml	true	true	21.447973921	11.819699446001323	600.272896	cloud-23933	true	19.526013267	10.68873704699945	540.712960	cloud-23979	true	19.638645302	11.035109892007313	615.514112	cloud-24261	true	18.137545257	9.998748570999851	604.528640	cloud-23979	TIMEOUT	990.299161684	973.8407686929859	1049.128960	cloud-23933
loop-zilu/benchmark09_conjunctive.yml	true	true	22.938757169	12.622869735001586	553.701376	cloud-23933	true	18.880849392	10.568093609999778	590.962688	cloud-24259	true	20.006021329	11.217900645002373	583.368704	cloud-24261	true	22.79347694	12.455707503000212	604.680192	cloud-23933	TIMEOUT	990.387712955	974.2186552599887	1636.532224	cloud-23979
loop-zilu/benchmark17_conjunctive.yml	true	true	19.779582174	11.074076967997826	590.995456	cloud-23933	true	24.263997737	13.17568709399984	584.495104	cloud-23979	true	17.668644716	10.249436568999954	603.340800	cloud-23979	true	20.326736387	11.3901906569954	573.620224	cloud-23979	TIMEOUT	990.506859556	973.3010112060001	2614.173696	cloud-23979
loop-zilu/benchmark18_conjunctive.yml	true	true	23.460638485	13.004820635000215	592.453632	cloud-23933	true	19.860765933	10.834572519999995	585.080832	cloud-24259	true	16.624392327	9.07835312500174	604.655616	cloud-23979	true	24.297558202	13.467050332001236	575.045632	cloud-24259	TIMEOUT	990.40922917	974.7286380729929	1718.251520	cloud-23982
loop-zilu/benchmark19_conjunctive.yml	true	true	18.995293819	10.480557703998784	592.113664	cloud-23979	true	23.051695925	12.515095901002496	601.059328	cloud-23979	true	23.566888162	12.8363908120009	581.849088	cloud-23979	true	19.153114153	10.70789734099526	586.412032	cloud-23979	TIMEOUT	990.483240924	975.2161233369843	2087.129088	cloud-23982
loop-zilu/benchmark34_conjunctive.yml	true	true	18.927986064	10.53072302200053	582.156288	cloud-24261	true	20.832617333	11.767274743000598	612.716544	cloud-23933	true	22.69476583	12.437572052000178	594.153472	cloud-23933	true	22.193483688	12.048946688999422	588.984320	cloud-23979	TIMEOUT	990.472511462	971.8942438200174	2239.385600	cloud-23938
loop-zilu/benchmark37_conjunctive.yml	true	true	22.434980623	12.133439248998911	575.516672	cloud-24261	true	20.729035848	11.5370779090008	585.076736	cloud-24259	true	20.151050709	11.140858347000176	582.418432	cloud-24276	true	19.920947036	11.078734813003393	592.044032	cloud-23979	TIMEOUT	990.404750302	973.5120674299833	1781.293056	cloud-23933
nla-digbench/cohencu-ll.yml	true	TIMEOUT	990.275687464	972.3394579239975	695.742464	cloud-23979	TIMEOUT	990.315218566	969.4874187400001	731.480064	cloud-23933	TIMEOUT	990.270647419	969.3124473509997	691.273728	cloud-23979	ERROR (solver error, after parsing finished)	132.388019231	121.88247292999995	675.008512	cloud-23933	TIMEOUT	990.286883395	974.9354278719984	644.509696	cloud-23979
nla-digbench/cohendiv-ll.yml	true	true	25.06826781	14.000798476001364	640.004096	cloud-24261	true	28.58630828	15.540613056000439	668.622848	cloud-24259	true	30.668875436	16.752623939999467	651.206656	cloud-23979	true	36.026389764	19.802423073000682	668.999680	cloud-24259	ERROR (solver error, after parsing finished)	23.265890196	14.206110207975144	562.057216	cloud-23933
nla-digbench/dijkstra-u.yml	true	TIMEOUT	990.379678461	968.8986269279994	762.023936	cloud-23933	TIMEOUT	990.293566773	974.1976194950003	806.699008	cloud-24259	TIMEOUT	990.30037758	970.2186532010019	764.424192	cloud-24276	ERROR (solver error, after parsing finished)	732.492614202	715.9111685720018	783.855616	cloud-23933	TIMEOUT	990.332056596	973.1198424590111	744.140800	cloud-23933
nla-digbench/divbin.yml	false	TIMEOUT	990.292934817	973.7389072839978	665.600000	cloud-24261	TIMEOUT	990.285756178	972.2017100150001	693.284864	cloud-23979	TIMEOUT	990.316250568	972.3187382760007	688.775168	cloud-24276	ERROR (solver error, after parsing finished)	725.707212128	712.3059027140002	599.461888	cloud-23933	TIMEOUT	990.265035494	977.3550570450025	647.475200	cloud-23980
nla-digbench/divbin2.yml	true	TIMEOUT (ERROR (inner timeout, after parsing finished))	933.998020391	918.033246953999	646.889472	cloud-23933	TIMEOUT (ERROR (inner timeout, after parsing finished))	931.175597464	916.5646968299989	634.535936	cloud-23979	TIMEOUT (ERROR (inner timeout, after parsing finished))	927.96758322	914.5369004320091	667.815936	cloud-24261	ERROR (solver error, after parsing finished)	31.815911645	19.939315406001697	579.940352	cloud-23933	TIMEOUT	990.237391395	978.9644146359933	628.080640	cloud-23939
nla-digbench/egcd-ll.yml	true	TIMEOUT	990.369565712	972.0948897250018	642.023424	cloud-23942	true	253.950052744	236.700135714	668.614656	cloud-23933	ERROR (solver error, after parsing finished)	243.768235985	224.5856896639998	591.314944	cloud-23933	ERROR (solver error, after parsing finished)	725.235407915	711.9342104120001	643.571712	cloud-23933	ERROR (solver error, after parsing finished)	129.232839914	117.19909916899633	608.755712	cloud-23980
nla-digbench/egcd2-ll.yml	true	ERROR (solver error, after parsing finished)	33.086249984	19.753289795000455	634.302464	cloud-23933	ERROR (solver error, after parsing finished)	31.57001326	18.12443702499877	648.708096	cloud-23933	ERROR (solver error, after parsing finished)	26.841803238	15.915578989995993	658.993152	cloud-23941	ERROR (server error, after parsing finished)	27.734607584	15.027700408998498	639.389696	cloud-24259	ERROR (solver error, after parsing finished)	24.077916511	13.905515582009684	653.844480	cloud-23979
nla-digbench/egcd3-ll.yml	true	TIMEOUT (ERROR (inner timeout, after parsing finished))	934.141810715	915.8552232069997	611.131392	cloud-23979	TIMEOUT (ERROR (inner timeout, after parsing finished))	938.102169825	917.6265506140003	651.595776	cloud-23979	TIMEOUT (ERROR (inner timeout, after parsing finished))	934.741313774	915.6263110190048	659.931136	cloud-24276	ERROR (solver error, after parsing finished)	30.041263548	17.791298898002424	655.298560	cloud-23933	TIMEOUT	990.300865414	975.4923985009955	597.364736	cloud-23979
nla-digbench/fermat1-ll.yml	true	ERROR (solver error, after parsing finished)	38.213600686	23.287455977999343	677.806080	cloud-23979	ERROR (solver error, after parsing finished)	48.22192047	28.67531058700024	677.044224	cloud-23979	ERROR (solver error, after parsing finished)	42.716496111	25.592439216001367	734.584832	cloud-23933	ERROR (server error, after parsing finished)	21.509666095	11.661793133000174	672.120832	cloud-23979	ERROR (solver error, after parsing finished)	38.308358958	23.637656596984016	617.148416	cloud-23982
nla-digbench/fermat2-ll.yml	true	ERROR (solver error, after parsing finished)	39.150858442	22.952903536999656	640.417792	cloud-23933	ERROR (solver error, after parsing finished)	35.91621849	20.882767865000005	684.916736	cloud-23933	ERROR (solver error, after parsing finished)	32.215378311	18.70576841000002	697.888768	cloud-24261	ERROR (server error, after parsing finished)	25.936087629	13.905012798000826	636.825600	cloud-23933	ERROR (solver error, after parsing finished)	26.436550994	15.669336033024592	617.820160	cloud-23979
nla-digbench/hard-ll.yml	true	TIMEOUT (ERROR (inner timeout, after parsing finished))	933.986378983	915.3381093349963	632.393728	cloud-23933	TIMEOUT (ERROR (inner timeout, after parsing finished))	934.966242726	915.598825309	679.866368	cloud-23933	TIMEOUT (ERROR (inner timeout, after parsing finished))	935.332478992	914.7971193489939	661.917696	cloud-24261	ERROR (verification stuck, after parsing finished)	21.130511184	11.43471419999969	633.610240	cloud-23979	TIMEOUT	990.226540411	977.1024736450054	630.976512	cloud-23982
nla-digbench/hard-u.yml	false	TIMEOUT	990.282235294	974.9635163779967	774.361088	cloud-23979	TIMEOUT	990.333033352	972.0063333769976	835.584000	cloud-23933	TIMEOUT	990.265187276	974.8145397459994	756.744192	cloud-23979	ERROR (solver error, after parsing finished)	115.150084786	105.04844047199731	593.809408	cloud-23979	TIMEOUT	990.325827691	975.9234263009857	830.005248	cloud-23933
nla-digbench/hard2.yml	true	true	22.240917176	12.127145193000615	594.485248	cloud-23940	true	30.885845151	16.919289499000115	593.858560	cloud-23979	true	28.673038855	15.51731536299485	613.326848	cloud-23933	true	27.980470531	15.643219335994218	587.296768	cloud-24259	TIMEOUT	990.357213956	974.0884122449788	631.484416	cloud-23938
nla-digbench/knuth.yml	true	TIMEOUT	990.364658941	974.8772170260017	1211.826176	cloud-24261	TIMEOUT	990.278388607	974.7220990000005	1135.280128	cloud-23979	TIMEOUT	990.282020219	976.0281687850002	1096.331264	cloud-23979	ERROR (solver error, after parsing finished)	716.235475973	708.8761524139991	1151.787008	cloud-23939	TIMEOUT	990.304101081	978.1519360620005	1073.192960	cloud-23933
nla-digbench/lcm1.yml	true	TIMEOUT (ERROR (inner timeout, after parsing finished))	926.069723462	911.5278678680006	546.910208	cloud-23979	TIMEOUT (ERROR (inner timeout, after parsing finished))	925.091125902	910.7811777239999	594.067456	cloud-24259	TIMEOUT (ERROR (inner timeout, after parsing finished))	920.758402498	909.1732557270007	607.920128	cloud-23941	ERROR (server error, after parsing finished)	19.560749023	10.985417185998813	585.342976	cloud-23979	TIMEOUT	990.323914288	975.3724160559941	551.927808	cloud-23938
nla-digbench/prod4br-ll.yml	true	true	98.184054683	83.04365633600173	656.732160	cloud-23979	true	96.469723119	80.75113376300033	635.674624	cloud-23933	true	112.026260391	92.21120203099781	656.257024	cloud-23979	ERROR (server error, after parsing finished)	27.448687353	14.789686967997113	653.430784	cloud-23933	true	100.769986225	86.3193057239987	650.395648	cloud-23938
nla-digbench/prodbin-ll.yml	true	TIMEOUT (ERROR (inner timeout, after parsing finished))	924.981054857	910.3669244969988	692.797440	cloud-23979	TIMEOUT (ERROR (inner timeout, after parsing finished))	925.504947128	910.4507498929997	622.256128	cloud-24259	TIMEOUT (ERROR (inner timeout, after parsing finished))	930.876236256	913.2826825639968	681.238528	cloud-23979	ERROR (server error, after parsing finished)	19.596867666	10.670908242999758	611.446784	cloud-23933	TIMEOUT	990.229820628	974.2362109399983	625.897472	cloud-23982
nla-digbench/ps3-ll.yml	true	true	32.594354133	17.503131796998787	633.225216	cloud-23933	true	34.549038649	18.442974852000134	643.579904	cloud-23933	true	38.273722195	20.42000277400075	667.308032	cloud-24276	ERROR (solver error, after parsing finished)	21.572994136	11.739179240999874	587.132928	cloud-23979	true	28.472092293	15.802591644984204	574.402560	cloud-23982
nla-digbench/ps5-ll.yml	true	TIMEOUT (ERROR (inner timeout, after parsing finished))	934.135543434	914.0083020009988	790.327296	cloud-23933	TIMEOUT (ERROR (inner timeout, after parsing finished))	933.735168233	914.0358397170003	787.767296	cloud-23979	TIMEOUT (ERROR (inner timeout, after parsing finished))	937.772573401	915.7410268559979	759.975936	cloud-24276	ERROR (solver error, after parsing finished)	24.391196028	13.177565171001334	742.203392	cloud-23979	TIMEOUT	990.280251473	972.3284182539792	773.902336	cloud-23938
nla-digbench/ps6-ll.yml	true	TIMEOUT	990.456248377	969.6574163689984	891.289600	cloud-23979	TIMEOUT	990.282337705	967.329792212	804.245504	cloud-23979	TIMEOUT	990.276035225	972.2818134070003	827.572224	cloud-23979	ERROR (solver error, after parsing finished)	731.800483349	715.7335800120018	852.807680	cloud-24259	TIMEOUT	990.355374012	972.5669150130125	757.161984	cloud-23933
nla-digbench-scaling/bresenham-ll_unwindbound1.yml	false	false(unreach-call)	23.368399811	12.879827454000406	694.894592	cloud-23979	false(unreach-call)	27.245449391	14.67868108499897	669.319168	cloud-23979	false(unreach-call)	23.558907311	12.745263297998463	639.762432	cloud-24276	false(unreach-call)	25.835433218	13.870396320999134	610.783232	cloud-24259	ERROR (solver error, after parsing finished)	45.872872714	30.804471932002343	595.693568	cloud-23982
nla-digbench-scaling/bresenham-ll_valuebound1.yml	true	ERROR (solver error, after parsing finished)	182.254006148	166.66276887499998	619.139072	cloud-24261	ERROR (solver error, after parsing finished)	177.408776287	162.19670850900002	646.848512	cloud-24259	ERROR (solver error, after parsing finished)	143.696294011	128.3507502870052	637.050880	cloud-24261	ERROR (verification stuck, after parsing finished)	27.716568604	17.449574301999746	631.263232	cloud-23979	ERROR (solver error, after parsing finished)	158.18601064	142.0878648319922	558.465024	cloud-23933
nla-digbench-scaling/bresenham-ll_valuebound10.yml	true	ERROR (solver error, after parsing finished)	140.452658238	125.91545414800021	698.474496	cloud-24261	ERROR (solver error, after parsing finished)	138.611060856	122.09870567799953	643.395584	cloud-24259	ERROR (solver error, after parsing finished)	137.829217857	120.23688005499935	618.852352	cloud-23979	ERROR (verification stuck, after parsing finished)	22.677543809	12.435361941999872	570.011648	cloud-23941	ERROR (solver error, after parsing finished)	98.992636795	87.79058398699271	536.662016	cloud-23933
